Vehicle X,Vehicle Y,Velocity X,Velocity Y,Cargo X,Cargo Y,Cargo Z
0.2752068,2.6530466e-05,0.05481287,-1.6029952e-06,0.27145454,2.2944156e-05,1.3496859
0.27574998,2.6514675e-05,0.04526319,-1.2930481e-06,0.27200916,2.2928027e-05,1.3496879
0.27636126,2.649793e-05,0.05661805,-1.5173272e-06,0.27261576,2.2911436e-05,1.3496867
0.27717677,2.6475967e-05,0.067948185,-1.8570626e-06,0.2734199,2.288993e-05,1.3496869
0.27795467,2.6454203e-05,0.06171893,-1.7463365e-06,0.27419814,2.2868227e-05,1.3496845
0.27861938,2.6435277e-05,0.055273484,-1.5644524e-06,0.27486813,2.2849155e-05,1.3496828
0.27927977,2.6416701e-05,0.055030253,-1.5459686e-06,0.27552876,2.2830578e-05,1.3496803
0.27994,2.6398167e-05,0.05501618,-1.544244e-06,0.27618828,2.2812092e-05,1.3496782
0.28060007,2.637963e-05,0.0550011,-1.5450375e-06,0.27684763,2.2793609e-05,1.3496766
0.28125992,2.6361078e-05,0.054985713,-1.5464811e-06,0.27750695,2.2775112e-05,1.3496755
0.28190374,2.634289e-05,0.052325264,-1.484023e-06,0.2781516,2.275694e-05,1.3496748
0.28248823,2.6326241e-05,0.04773828,-1.3599774e-06,0.2787392,2.2740229e-05,1.3496745
0.28303784,2.6310618e-05,0.04579826,-1.2984086e-06,0.27929068,2.2724576e-05,1.3496741
0.2835192,2.6296668e-05,0.03443502,-1.0293468e-06,0.2797782,2.2710507e-05,1.349677
0.2838643,2.6286618e-05,0.03443627,-9.431313e-07,0.2801301,2.2700315e-05,1.3496839
0.28448182,2.6270174e-05,0.05713652,-1.5221055e-06,0.2807334,2.2684417e-05,1.3496879
0.2852563,2.6248852e-05,0.06059451,-1.7160113e-06,0.28149953,2.2663506e-05,1.3496902
0.2858256,2.6232003e-05,0.042170536,-1.2711836e-06,0.2820802,2.2646374e-05,1.349692
0.28620508,2.6220452e-05,0.031621624,-9.393882e-07,0.282471,2.2634456e-05,1.3496926
0.28658453,2.6209473e-05,0.031616796,-9.106085e-07,0.28285065,2.262342e-05,1.349688
0.28696463,2.6198588e-05,0.031735808,-9.077242e-07,0.2832292,2.2612565e-05,1.3496838
0.28728387,2.6189156e-05,0.021353986,-6.616487e-07,0.28355268,2.2603033e-05,1.3496833
0.2874141,2.6184807e-05,0.010850041,-3.4111264e-07,0.28369287,2.259839e-05,1.3496855
0.28754428,2.618098e-05,0.010849917,-3.149686e-07,0.2838231,2.2594537e-05,1.3496829
0.2876745,2.617725e-05,0.010848281,-3.1025564e-07,0.28395176,2.2590848e-05,1.3496802
0.28780463,2.6173535e-05,0.010845693,-3.095026e-07,0.2840804,2.2587185e-05,1.349678
0.28800294,2.6168262e-05,0.022206357,-5.6951274e-07,0.28427246,2.2582128e-05,1.3496785
